"Date","jpy"
2013-08-23,98.878998
2013-08-26,98.705002
2013-08-27,98.258003
2013-08-28,96.891998
2013-08-29,97.727997
2013-08-30,98.292
2013-09-02,98.385002
2013-09-03,99.57
2013-09-04,99.554001
2013-09-05,99.727997
2013-09-06,100.115997
2013-09-09,99.976997
2013-09-10,99.719002
2013-09-11,100.285004
2013-09-12,99.830002
2013-09-13,99.578003
2013-09-16,99.014999
2013-09-17,99.07
2013-09-18,99.127998
2013-09-19,98.209999
2013-09-20,99.389999
2013-09-23,99.277
2013-09-24,98.739998
2013-09-25,98.745003
2013-09-26,98.434998
2013-09-27,98.904999
2013-09-30,97.827003
2013-10-01,98.400002
2013-10-02,97.926003
2013-10-03,97.300003
2013-10-04,97.259003
2013-10-07,97.290001
2013-10-09,96.901001
2013-10-10,97.478996
2013-10-11,98.184998
2013-10-14,98.314003
2013-10-15,98.650002
2013-10-16,98.543999
2013-10-17,98.940002
2013-10-18,97.989998
2013-10-21,97.927002
2013-10-22,98.194
2013-10-23,98.133003
2013-10-24,97.419998
2013-10-25,97.385002
2013-10-28,97.57
2013-10-29,97.620003
2013-10-30,98.194
2013-10-31,98.507004
2013-11-01,98.320999
2013-11-04,98.692001
2013-11-05,98.626999
2013-11-06,98.456001
2013-11-07,98.650002
2013-11-08,98.170998
2013-11-11,99.198997
2013-11-12,99.138
2013-11-13,99.616997
2013-11-14,99.218002
2013-11-15,100.239998
2013-11-18,100.353996
2013-11-19,99.862999
2013-11-20,100.181
2013-11-21,100.207001
2013-11-22,101.319
2013-11-25,101.290001
2013-11-26,101.349998
2013-11-27,101.234001
2013-11-28,102.209999
2013-11-29,102.292
2013-12-02,102.471001
2013-12-03,102.932999
2013-12-04,102.350998
2013-12-05,102.403999
2013-12-06,101.741997
2013-12-09,103.130997
2013-12-10,103.265999
2013-12-11,102.797997
2013-12-12,102.508003
2013-12-13,103.540001
2013-12-16,103.269997
2013-12-17,103.027
2013-12-18,102.624001
2013-12-19,104.212997
2013-12-20,104.276001
2013-12-23,104.029999
2013-12-24,104.176003
2013-12-25,104.300003
2013-12-26,104.524002
2013-12-27,104.878998
2013-12-30,105.32
2013-12-31,104.933998
2014-01-01,105.300003
2014-01-02,105.323997
2014-01-03,104.833
2014-01-06,104.912003
2014-01-07,104.209999
2014-01-08,104.711998
2014-01-09,104.844002
2014-01-10,104.830002
2014-01-13,103.948997
2014-01-14,103.115997
2014-01-15,104.179001
2014-01-16,104.570999
2014-01-17,104.294998
2014-01-20,104.237999
2014-01-21,104.224998
2014-01-22,104.223
2014-01-23,104.635002
2014-01-24,103.370003
2014-01-27,102.050003
2014-01-28,102.661003
2014-01-29,103.231003
2014-01-30,102.300003
2014-01-31,102.758003
2014-02-03,102.192001
2014-02-04,101.141998
2014-02-05,101.689003
2014-02-06,101.466003
2014-02-07,102.039001
2014-02-10,102.524002
2014-02-11,102.133003
2014-02-12,102.519997
2014-02-13,102.469002
2014-02-14,102.188004
2014-02-17,101.564003
2014-02-18,102.061996
2014-02-19,102.332001
2014-02-20,102.310997
2014-02-21,102.311996
2014-02-24,102.513
2014-02-25,102.482002
2014-02-26,102.150002
2014-02-27,102.299004
2014-02-28,102.110001
2014-03-03,101.305
2014-03-04,101.412003
2014-03-05,102.178001
2014-03-06,102.366997
2014-03-07,103.031998
2014-03-10,103.190002
2014-03-11,103.236
2014-03-12,102.839996
2014-03-13,102.782997
2014-03-14,101.779999
2014-03-17,101.330002
2014-03-18,101.859001
2014-03-19,101.440002
2014-03-20,102.468002
2014-03-21,102.406998
2014-03-24,102.240997
2014-03-25,102.207001
2014-03-26,102.285004
2014-03-27,101.903
2014-03-28,102.147003
2014-03-31,102.889
2014-04-01,103.213997
2014-04-02,103.633003
2014-04-03,103.866997
2014-04-04,103.896004
2014-04-07,103.32
2014-04-08,103.069
2014-04-09,101.955002
2014-04-10,102.107002
2014-04-11,101.379997
2014-04-14,101.442001
2014-04-15,101.903999
2014-04-16,101.876999
2014-04-17,102.200996
2014-04-18,102.443001
2014-04-21,102.559998
2014-04-22,102.669998
2014-04-23,102.621002
2014-04-24,102.480003
2014-04-25,102.302002
2014-04-28,102.105003
2014-04-29,102.515999
2014-04-30,102.564003
2014-05-01,102.220001
2014-05-02,102.265999
2014-05-05,102.199997
2014-05-06,102.139999
2014-05-07,101.693001
2014-05-08,101.872002
2014-05-09,101.593002
2014-05-12,101.900002
2014-05-13,102.184998
2014-05-14,102.232002
2014-05-15,101.815002
2014-05-16,101.499001
2014-05-19,101.542
2014-05-20,101.5
2014-05-21,101.262001
2014-05-22,101.419998
2014-05-23,101.764999
2014-05-26,101.961998
2014-05-27,101.893997
2014-05-28,101.976997
2014-05-29,101.730003
2014-05-30,101.720001
2014-06-02,101.875999
2014-06-03,102.419998
2014-06-04,102.540001
2014-06-05,102.681
2014-06-06,102.422997
2014-06-09,102.480003
2014-06-10,102.480003
2014-06-11,102.314003
2014-06-12,102
2014-06-13,101.699997
2014-06-16,101.967003
2014-06-17,101.870003
2014-06-18,102.174004
2014-06-19,101.889999
2014-06-20,101.93
2014-06-23,102.066002
2014-06-24,101.870003
2014-06-25,101.910004
2014-06-26,101.800003
2014-06-27,101.637001
2014-06-30,101.443001
2014-07-01,101.290001
2014-07-02,101.540001
2014-07-03,101.830002
2014-07-04,102.18
2014-07-07,102.110001
2014-07-08,101.800003
2014-07-09,101.459999
2014-07-10,101.535004
2014-07-11,101.282997
2014-07-14,101.370003
2014-07-15,101.519997
2014-07-16,101.660004
2014-07-17,101.629997
2014-07-18,101.230003
2014-07-21,101.339996
2014-07-22,101.400002
2014-07-23,101.470001
2014-07-24,101.519997
2014-07-25,101.760002
2014-07-28,101.749001
2014-07-29,101.809998
2014-07-30,102.075996
2014-07-31,102.839996
2014-08-01,102.773003
2014-08-04,102.563004
2014-08-05,102.542
2014-08-06,102.588997
2014-08-07,102.112999
2014-08-08,102.128998
2014-08-11,102.154999
2014-08-12,102.205002
2014-08-13,102.281998
2014-08-14,102.407997
2014-08-15,102.496002
2014-08-18,102.410004
2014-08-19,102.610001
2014-08-20,102.910004
2014-08-21,103.700996
2014-08-22,103.848999
2014-08-25,104.200996
2014-08-26,104.07
2014-08-27,104.089996
2014-08-28,103.877998
2014-08-29,103.695999
2014-09-01,104.167999
2014-09-02,104.339996
2014-09-03,105.237
2014-09-04,104.871002
2014-09-05,105.582001
2014-09-08,105.18
2014-09-09,106.160004
2014-09-10,106.123001
2014-09-11,106.825996
2014-09-12,107.105003
2014-09-15,107.330002
2014-09-16,107.138
2014-09-17,107.150002
2014-09-18,108.515999
2014-09-19,108.800003
2014-09-22,108.940002
2014-09-23,108.75
2014-09-24,108.542
2014-09-25,109.316002
2014-09-26,108.610001
2014-09-29,109.411003
2014-09-30,109.389999
2014-10-01,109.660004
2014-10-02,109.019997
2014-10-03,108.523003
2014-10-06,109.802002
2014-10-07,108.867996
2014-10-08,108.071999
2014-10-09,108.126999
2014-10-10,107.830002
2014-10-13,107.337997
2014-10-14,107.063004
2014-10-15,107.314003
2014-10-16,105.980003
2014-10-17,106.404999
2014-10-20,107.143997
2014-10-21,106.910004
2014-10-22,107.021004
2014-10-23,107.148003
2014-10-24,108.161003
2014-10-27,108.202003
2014-10-28,107.843002
2014-10-29,108.112
2014-10-30,108.846001
2014-10-31,109.212997
2014-11-03,112.841003
2014-11-04,113.648003
2014-11-05,113.480003
2014-11-06,114.654999
2014-11-07,115.176003
2014-11-10,114.532997
2014-11-11,114.752998
2014-11-12,115.721001
2014-11-13,115.57
2014-11-14,115.823997
2014-11-17,116.896004
2014-11-18,116.646004
2014-11-19,116.869003
2014-11-20,118.148003
2014-11-21,118.236
2014-11-24,117.744003
2014-11-25,118.454002
2014-11-26,117.801003
2014-11-27,117.629997
2014-11-28,117.839996
2014-12-01,118.863998
2014-12-02,118.307999
2014-12-03,119.194
2014-12-04,119.861
2014-12-05,119.811996
2014-12-08,121.560997
2014-12-09,120.650002
2014-12-10,119.342003
2014-12-11,117.709
2014-12-12,119.007004
2014-12-15,118.165001
2014-12-16,117.740997
2014-12-17,116.612999
2014-12-18,118.795998
2014-12-19,118.938004
2014-12-22,119.497002
2014-12-23,120.150002
2014-12-24,120.690002
2014-12-25,120.459
2014-12-26,120.370003
2014-12-29,120.424004
2014-12-30,120.632004
2014-12-31,119.458
2015-01-01,119.672997
2015-01-02,119.870003
2015-01-05,120.433998
2015-01-06,119.425003
2015-01-07,118.672997
2015-01-08,119.289001
2015-01-09,119.792
2015-01-12,118.211998
2015-01-13,118.328003
2015-01-14,117.794998
2015-01-15,117.389999
2015-01-16,116.129997
2015-01-19,117.559998
2015-01-20,117.711998
2015-01-21,118.649002
2015-01-22,117.860001
2015-01-23,118.750999
2015-01-26,117.361
2015-01-27,118.519997
2015-01-28,117.775002
2015-01-29,117.592003
2015-01-30,118.248001
2015-02-02,117.183998
2015-02-03,117.574997
2015-02-04,117.646004
2015-02-05,117.288002
2015-02-06,117.535004
2015-02-09,118.970001
2015-02-10,118.563004
2015-02-11,119.358002
2015-02-12,120.169998
2015-02-13,118.916
2015-02-16,118.57
2015-02-17,118.491997
2015-02-18,119.208
2015-02-19,118.689003
2015-02-20,118.987999
2015-02-23,119.075996
2015-02-24,118.903
2015-02-25,118.891998
2015-02-26,118.821999
2015-02-27,119.376999
2015-03-02,119.825996
2015-03-03,120.204002
2015-03-04,119.637001
2015-03-05,119.651001
2015-03-06,120.044998
2015-03-09,120.738998
2015-03-10,121.407997
2015-03-11,121.038002
2015-03-12,121.411003
2015-03-13,121.318001
2015-03-16,121.343002
2015-03-17,121.366997
2015-03-18,121.279999
2015-03-19,120.064003
2015-03-20,120.762001
2015-03-23,120.027
2015-03-24,119.75
2015-03-25,119.791
2015-03-26,119.517998
2015-03-27,119.182999
2015-03-30,119.25
2015-03-31,120.013
2015-04-01,120.022003
2015-04-02,119.573997
2015-04-03,119.696999
2015-04-06,118.822998
2015-04-07,119.476997
2015-04-08,120.290001
2015-04-09,120.094002
2015-04-10,120.550003
2015-04-13,120.209
2015-04-14,120.058998
2015-04-15,119.457001
2015-04-16,119.142998
2015-04-17,119.043999
2015-04-20,118.818001
2015-04-21,119.195
2015-04-22,119.633003
2015-04-23,119.949997
2015-04-24,119.570999
2015-04-27,118.927002
2015-04-28,119.125999
2015-04-29,118.822998
2015-04-30,118.970001
2015-05-01,119.452003
2015-05-04,120.136002
2015-05-05,120.099998
2015-05-06,119.921997
2015-05-07,119.397003
2015-05-08,119.709
2015-05-11,119.779999
2015-05-12,120.130997
2015-05-13,119.834999
2015-05-14,119.160004
2015-05-15,119.191002
2015-05-18,119.330002
2015-05-19,119.900002
2015-05-20,120.652
2015-05-21,121.211998
2015-05-22,121.039001
2015-05-25,121.570999
2015-05-26,121.599998
2015-05-27,122.986
2015-05-28,123.739998
2015-05-29,123.82
2015-06-01,124.193001
2015-06-02,124.847
2015-06-03,124.036003
2015-06-04,124.304001
2015-06-05,124.379997
2015-06-08,125.628998
2015-06-09,124.563004
2015-06-10,124.338997
2015-06-11,122.865997
2015-06-12,123.581001
2015-06-15,123.290001
2015-06-16,123.419998
2015-06-17,123.439003
2015-06-18,123.529999
2015-06-19,123.001999
2015-06-22,122.750999
2015-06-23,123.378998
2015-06-24,123.860001
2015-06-25,123.850998
2015-06-26,123.598
2015-06-29,122.612
2015-06-30,122.669998
2015-07-01,122.386002
2015-07-02,123.32
2015-07-03,123.058998
2015-07-06,122.406998
2015-07-07,122.611
2015-07-08,122.489998
2015-07-09,120.862
2015-07-10,121.699997
2015-07-13,122.496002
2015-07-14,123.57
2015-07-15,123.32
2015-07-16,123.870003
2015-07-17,124.149002
2015-07-20,124.141998
2015-07-21,124.293999
2015-07-22,123.860001
2015-07-23,124.068001
2015-07-24,123.875999
2015-07-27,123.763
2015-07-28,123.239998
2015-07-29,123.575996
2015-07-30,123.940002
2015-07-31,124.070999
2015-08-03,124.040001
2015-08-04,123.945
2015-08-05,124.274002
2015-08-06,124.730003
2015-08-07,124.734001
2015-08-10,124.300003
2015-08-11,124.612999
2015-08-12,125.07
2015-08-13,124.254997
2015-08-14,124.362999
2015-08-17,124.349998
2015-08-18,124.438004
2015-08-19,124.371002
2015-08-20,123.897003
2015-08-21,123.419998
2015-08-24,121.732002
2015-08-25,118.884003
2015-08-26,118.540001
2015-08-27,120.057999
2015-08-28,121.002998
2015-08-31,121.289001
2015-09-01,121.088997
2015-09-02,119.714996
2015-09-03,120.580002
2015-09-04,120.056
2015-09-07,119.164001
2015-09-08,119.403
2015-09-09,120.088997
2015-09-10,120.278
2015-09-11,120.619003
2015-09-14,120.795998
2015-09-15,120.360001
2015-09-16,120.433998
2015-09-17,120.523003
2015-09-18,120.045998
2015-09-21,120.000999
2015-09-22,120.498001
2015-09-23,120.080002
2015-09-24,120.199997
2015-09-25,120.239998
2015-09-28,120.367996
2015-09-29,119.839996
2015-09-30,119.860001
2015-10-01,119.859001
2015-10-02,119.809998
2015-10-05,119.995003
2015-10-06,120.460999
2015-10-07,120.239998
2015-10-08,119.915001
2015-10-09,119.929001
2015-10-12,120.179001
2015-10-13,120.011002
2015-10-14,119.720001
2015-10-15,118.830002
2015-10-16,119.050003
2015-10-19,119.269997
2015-10-20,119.502998
2015-10-21,119.779999
2015-10-22,119.842003
2015-10-23,120.860001
2015-10-26,121.295998
2015-10-27,120.948997
2015-10-28,120.476997
2015-10-29,120.860001
2015-10-30,121
2015-11-02,120.495003
2015-11-03,120.788002
2015-11-04,121.095001
2015-11-05,121.489998
2015-11-06,121.669998
2015-11-09,123.199997
2015-11-10,123.077003
2015-11-11,123.084
2015-11-12,122.757004
2015-11-13,122.559998
2015-11-16,122.363998
2015-11-17,123.265999
2015-11-18,123.445
2015-11-19,123.525002
2015-11-20,122.912003
2015-11-23,122.922997
2015-11-24,122.915001
2015-11-25,122.504997
2015-11-26,122.68
2015-11-27,122.634003
2015-11-30,122.830002
2015-12-01,123.209999
2015-12-02,122.915001
2015-12-03,123.225998
2015-12-04,122.653
2015-12-07,123.190002
2015-12-08,123.279999
2015-12-09,122.912003
2015-12-10,121.699997
2015-12-11,121.709999
2015-12-14,120.892998
2015-12-15,121.089996
2015-12-16,121.675003
2015-12-17,122.462997
2015-12-18,122.449997
2015-12-21,121.300003
2015-12-22,121.206001
2015-12-23,121.029999
2015-12-24,120.934998
2015-12-25,120.169998
2015-12-28,120.231003
2015-12-29,120.349998
2015-12-30,120.528999
2015-12-31,120.449997
2016-01-01,120.288002
2016-01-04,120.310997
2016-01-05,119.467003
2016-01-06,119.101997
2016-01-07,118.610001
2016-01-08,117.540001
2016-01-11,117.080002
2016-01-12,117.650002
2016-01-13,117.830002
2016-01-14,117.425003
2016-01-15,118.203003
2016-01-18,116.989998
2016-01-19,117.384003
2016-01-20,117.565002
2016-01-21,117.134003
2016-01-22,117.924004
2016-01-25,118.571999
2016-01-26,118.227997
2016-01-27,118.379997
2016-01-28,118.467003
2016-01-29,118.93
2016-02-01,121.339996
2016-02-02,120.839996
2016-02-03,119.856003
2016-02-04,118.120003
2016-02-05,116.865997
2016-02-08,116.949997
2016-02-09,115.667999
2016-02-10,115.191002
2016-02-11,113.251999
2016-02-12,112.497002
2016-02-15,113.669998
2016-02-16,114.321999
2016-02-17,114.080002
2016-02-18,114.279999
2016-02-19,113.25
2016-02-22,112.488998
2016-02-23,112.971001
2016-02-24,111.879997
2016-02-25,112.100998
2016-02-26,113.117996
2016-02-29,113.660004
2016-03-01,112.43
2016-03-02,113.93
2016-03-03,113.466003
2016-03-04,113.669998
2016-03-07,113.803001
2016-03-08,113.452003
2016-03-09,112.660004
2016-03-10,113.252998
2016-03-11,112.860001
2016-03-14,113.778
2016-03-15,113.830002
2016-03-16,113.105003
2016-03-17,112.751999
2016-03-18,111.349998
2016-03-21,111.445
2016-03-22,112.139
2016-03-23,112.251999
2016-03-24,112.400002
2016-03-25,112.830002
2016-03-28,113.449997
2016-03-29,113.363998
2016-03-30,112.68
2016-03-31,112.365997
2016-04-01,112.480003
2016-04-04,111.722
2016-04-05,111.25
2016-04-06,110.377998
2016-04-07,109.698997
2016-04-08,108.427002
2016-04-11,108.310997
2016-04-12,107.93
2016-04-13,108.639999
2016-04-14,109.419998
2016-04-15,109.316002
2016-04-18,108.016998
2016-04-19,109.072998
2016-04-20,109.239998
2016-04-21,109.837997
2016-04-22,109.436996
2016-04-25,111.435997
2016-04-26,111.136002
2016-04-27,111.230003
2016-04-28,111.519997
2016-04-29,108.075996
2016-05-02,106.453003
2016-05-03,106.396004
2016-05-04,106.68
2016-05-05,106.919998
2016-05-06,107.275002
2016-05-09,107.360001
2016-05-10,108.331001
2016-05-11,109.194
2016-05-12,108.415001
2016-05-13,109.099998
2016-05-16,108.661003
2016-05-17,109.080002
2016-05-18,108.949997
2016-05-19,110.139999
2016-05-20,109.880997
2016-05-23,110.050003
2016-05-24,109.374001
2016-05-25,110.169998
2016-05-26,110.111
2016-05-27,109.712997
2016-05-30,110.769997
2016-05-31,110.841003
2016-06-01,110.669998
2016-06-02,109.476997
2016-06-03,108.860001
2016-06-06,106.721001
2016-06-07,107.438004
2016-06-08,107.253998
2016-06-09,106.779999
2016-06-10,107.089996
2016-06-13,106.503998
2016-06-14,106.225998
2016-06-15,106.086998
2016-06-16,105.849998
2016-06-17,104.742996
2016-06-20,104.648003
2016-06-21,103.823997
2016-06-22,104.669998
2016-06-23,104.650002
2016-06-24,104.896004
2016-06-27,102.126999
2016-06-28,101.811996
2016-06-29,102.700996
2016-06-30,102.778
2016-07-01,103.072998
2016-07-04,102.487999
2016-07-05,102.517998
2016-07-06,101.140999
2016-07-07,101.150002
2016-07-08,100.790001
2016-07-11,100.692001
2016-07-12,102.524002
2016-07-13,104.755997
2016-07-14,104.075996
2016-07-15,105.191002
2016-07-18,105.459
2016-07-19,106.146004
2016-07-20,106.137001
2016-07-21,107.204002
2016-07-22,105.810997
2016-07-25,106.325996
2016-07-26,105.578003
2016-07-27,104.848999
2016-07-28,104.950996
2016-07-29,104.745003
2016-08-01,102.332001
2016-08-02,102.359001
2016-08-03,101.068001
2016-08-04,101.336998
2016-08-05,101.198997
2016-08-08,102.144997
2016-08-09,102.288002
2016-08-10,101.915001
2016-08-11,101.133003
2016-08-12,101.807999
2016-08-15,101.282997
2016-08-16,101.239998
2016-08-17,100.199997
2016-08-18,99.905998
2016-08-19,100.112
2016-08-22,100.554001
2016-08-23,100.250999
2016-08-24,100.310997
2016-08-25,100.552002
2016-08-26,100.555
2016-08-29,101.919998
2016-08-30,101.808998
2016-08-31,102.867996
2016-09-01,103.302002
2016-09-02,103.258003
2016-09-05,103.933998
2016-09-06,103.510002
2016-09-07,101.525002
2016-09-08,101.829002
2016-09-09,102.306
2016-09-12,102.438004
2016-09-13,101.750999
2016-09-14,102.503998
2016-09-15,102.547997
2016-09-16,102.008003
2016-09-19,102.306999
2016-09-20,101.846001
2016-09-21,101.546997
2016-09-22,100.392998
2016-09-23,100.831001
2016-09-26,100.889
2016-09-27,100.359001
2016-09-28,100.468002
2016-09-29,100.934998
2016-09-30,101.198997
2016-10-03,101.563004
2016-10-04,101.817001
2016-10-05,102.879997
2016-10-06,103.459999
2016-10-07,103.764999
2016-10-10,103.017998
2016-10-11,103.696999
2016-10-12,103.342003
2016-10-13,104.304001
2016-10-14,103.722
2016-10-17,104.039001
2016-10-18,103.850998
2016-10-19,103.864998
2016-10-20,103.390999
2016-10-21,104.109001
2016-10-24,103.917
2016-10-25,104.320999
2016-10-26,104.153999
2016-10-27,104.563004
2016-10-28,105.209
2016-10-31,104.565002
2016-11-01,104.82
2016-11-02,104.092003
2016-11-03,103.377998
2016-11-04,103.052002
2016-11-07,104.195
2016-11-08,104.438004
2016-11-09,105.029999
2016-11-10,105.852997
2016-11-11,106.856003
2016-11-14,106.871002
2016-11-15,108.202003
2016-11-16,109.038002
2016-11-17,108.785004
2016-11-18,110.255997
2016-11-21,110.973
2016-11-22,110.650002
2016-11-23,111.005997
2016-11-24,112.582001
2016-11-25,113.292
2016-11-28,112.652
2016-11-29,111.690002
2016-11-30,112.470001
2016-12-01,114.694
2016-12-02,113.908997
2016-12-05,113.504997
2016-12-06,113.862999
2016-12-07,114.052002
2016-12-08,113.712997
2016-12-09,114.074997
2016-12-12,115.412003
2016-12-13,115.001999
2016-12-14,115.223999
2016-12-15,117.210999
2016-12-16,118.240997
2016-12-19,117.791
2016-12-20,117.037003
2016-12-21,117.875
2016-12-22,117.603996
2016-12-23,117.542
2016-12-26,117.309998
2016-12-27,117.192001
2016-12-28,117.480003
2016-12-29,117.086998
2016-12-30,116.266998
2017-01-02,116.794998
2017-01-03,117.495003
2017-01-04,117.658997
2017-01-05,117.112999
2017-01-06,115.264999
2017-01-09,117.150002
2017-01-10,115.985001
2017-01-11,115.872002
2017-01-12,115.098
2017-01-13,114.664001
2017-01-16,114.226997
2017-01-17,114.152
2017-01-18,112.877998
2017-01-19,114.762001
2017-01-20,114.980003
2017-01-23,113.809998
2017-01-24,112.779999
2017-01-25,113.839996
2017-01-26,113.292999
2017-01-27,114.455002
2017-01-30,114.667999
2017-01-31,113.650002
2017-02-01,112.742996
2017-02-02,113.310997
2017-02-03,112.789001
2017-02-06,112.639
2017-02-07,111.827003
2017-02-08,112.387001
2017-02-09,111.952003
2017-02-10,113.433998
2017-02-13,113.914001
2017-02-14,113.705002
2017-02-15,114.301003
2017-02-16,114.112
2017-02-17,113.305
2017-02-20,112.911003
2017-02-21,113.279999
2017-02-22,113.668999
2017-02-23,113.417
2017-02-24,112.681999
2017-02-27,112.188004
2017-02-28,112.745003
2017-03-01,113.077003
2017-03-02,114.121002
2017-03-03,114.342003
2017-03-06,113.847
2017-03-07,113.917
2017-03-08,113.926003
2017-03-09,114.411003
2017-03-10,115.149002
2017-03-13,114.732002
2017-03-14,114.915001
2017-03-15,114.658997
2017-03-16,113.402
2017-03-17,113.339996
2017-03-20,112.674004
2017-03-21,112.572998
2017-03-22,111.531998
2017-03-23,111.369003
2017-03-24,111.003998
2017-03-27,110.552002
2017-03-28,110.771004
2017-03-29,111.225998
2017-03-30,111.153999
2017-03-31,111.776001
2017-04-03,111.264999
2017-04-04,110.709
2017-04-05,110.853996
2017-04-06,110.380997
2017-04-07,110.897003
2017-04-10,111.224998
2017-04-11,110.717003
2017-04-12,109.586998
2017-04-13,108.902
2017-04-14,109.100998
2017-04-17,108.322998
2017-04-18,109.112
2017-04-19,108.535004
2017-04-20,108.834
2017-04-21,109.375
2017-04-24,109.977997
2017-04-25,109.640999
2017-04-26,111.045998
2017-04-27,111.191002
2017-04-28,111.225998
2017-05-01,111.302002
2017-05-02,111.811996
2017-05-03,111.969002
2017-05-04,112.782997
2017-05-05,112.537003
2017-05-08,112.683998
2017-05-09,113.230003
2017-05-10,113.697998
2017-05-11,114.328003
2017-05-12,113.808998
2017-05-15,113.271004
2017-05-16,113.641998
2017-05-17,112.646004
2017-05-18,111.125999
2017-05-19,111.401001
2017-05-22,111.283997
2017-05-23,110.890999
2017-05-24,111.957001
2017-05-25,111.524002
2017-05-26,111.730003
2017-05-29,111.255997
2017-05-30,111.174004
2017-05-31,110.838997
2017-06-01,110.795998
2017-06-02,111.436996
2017-06-05,110.462997
2017-06-06,110.380997
2017-06-07,109.509003
2017-06-08,109.900002
2017-06-09,109.859001
2017-06-12,110.288002
2017-06-13,109.920998
2017-06-14,110.055
2017-06-15,109.445999
2017-06-16,110.952003
2017-06-19,110.954002
2017-06-20,111.672997
2017-06-21,111.334
2017-06-22,111.309998
2017-06-23,111.290001
2017-06-26,111.238998
2017-06-27,111.858002
2017-06-28,112.188004
2017-06-29,112.353996
2017-06-30,112.009003
2017-07-03,112.262001
2017-07-04,113.386002
2017-07-05,112.961998
2017-07-06,113.186996
2017-07-07,113.149002
2017-07-10,113.985001
2017-07-12,113.748001
2017-07-13,113.334999
2017-07-14,113.417999
2017-07-17,112.397003
2017-07-18,112.581001
2017-07-19,111.995003
2017-07-20,111.876999
2017-07-21,111.885002
2017-07-24,110.945
2017-07-25,111.232002
2017-07-26,112.002998
2017-07-27,111.127998
2017-07-28,111.097
2017-07-31,110.510002
2017-08-01,110.359001
2017-08-02,110.431999
2017-08-03,110.757004
2017-08-04,109.900002
2017-08-07,110.786003
2017-08-08,110.75
2017-08-09,110.101997
2017-08-10,110.049004
2017-08-11,109.106003
2017-08-14,109.230003
2017-08-15,109.931999
2017-08-16,110.596001
2017-08-17,109.999001
2017-08-18,109.328003
2017-08-21,109.32
2017-08-22,108.944
2017-08-23,109.731003
2017-08-24,108.910004
2017-08-25,109.514
2017-08-28,109.346001
2017-08-29,108.737
2017-08-30,109.790001
2017-08-31,110.459999
2017-09-01,110.128998
2017-09-04,109.794998
2017-09-05,109.809998
2017-09-06,108.601997
2017-09-07,109.134003
2017-09-08,108.269997
2017-09-11,108.231003
2017-09-12,109.394997
2017-09-13,110.225998
2017-09-14,110.514999
2017-09-15,109.918999
2017-09-18,111.196999
2017-09-19,111.496002
2017-09-20,111.578003
2017-09-21,112.545998
2017-09-22,112.452003
2017-09-25,112.444
2017-09-26,111.761002
2017-09-27,112.376999
2017-09-28,112.860001
2017-09-29,112.467003
2017-10-02,112.638
2017-10-03,112.769997
2017-10-04,112.848
2017-10-05,112.822998
2017-10-06,112.774002
2017-10-09,112.551003
2017-10-10,112.657997
2017-10-11,112.345001
2017-10-12,112.433998
2017-10-13,112.238998
2017-10-16,111.882004
2017-10-17,112.195
2017-10-18,112.212997
2017-10-19,113.013
2017-10-20,112.68
2017-10-23,114.047997
2017-10-24,113.339996
2017-10-25,113.945999
2017-10-26,113.557999
2017-10-27,114.124001
2017-10-30,113.738998
2017-10-31,112.996002
2017-11-01,113.650002
2017-11-02,114.152
2017-11-03,114.015999
2017-11-06,114.178001
2017-11-07,113.771004
2017-11-08,113.761002
2017-11-09,113.927002
2017-11-10,113.375
2017-11-13,113.685997
2017-11-14,113.584999
2017-11-15,113.402
2017-11-17,113.028
2017-11-20,112.038002
2017-11-21,112.551003
2017-11-22,112.341003
2017-11-23,111.313004
2017-11-24,111.253998
2017-11-27,111.670998
2017-11-28,111.169998
2017-11-29,111.648003
2017-11-30,112.001999
2017-12-01,112.556
2017-12-04,112.863998
2017-12-05,112.499001
2017-12-06,112.463997
2017-12-07,112.291
2017-12-08,113.172997
2017-12-11,113.542999
2017-12-12,113.540001
2017-12-13,113.544998
2017-12-14,112.781998
2017-12-15,112.396004
2017-12-18,112.716003
2017-12-19,112.568001
2017-12-20,112.983002
2017-12-21,113.240997
2017-12-22,113.322998
2017-12-25,113.307999
2017-12-26,113.303001
2017-12-27,113.203003
2017-12-28,113.217003
2017-12-29,112.875
2018-01-01,112.666
2018-01-02,112.769997
2018-01-03,112.244003
2018-01-04,112.607002
2018-01-05,112.782997
2018-01-08,113.153999
2018-01-09,113.140999
2018-01-10,112.754997
2018-01-11,111.444
2018-01-12,111.293999
2018-01-15,111.099998
2018-01-16,110.581001
2018-01-17,110.388
2018-01-18,111.375999
2018-01-19,111.026001
2018-01-22,110.683998
2018-01-23,110.966003
2018-01-24,110.107002
2018-01-25,109.325996
2018-01-26,109.704002
2018-01-29,108.639
2018-01-30,108.926003
2018-01-31,108.732002
2018-02-01,109.200996
2018-02-02,109.405998
2018-02-05,110.035004
2018-02-06,109.095001
2018-02-07,109.626999
2018-02-08,109.195999
2018-02-09,108.528999
2018-02-12,108.800003
2018-02-13,108.690002
2018-02-14,107.764
2018-02-15,106.586998
2018-02-16,106.111
2018-02-19,106.261002
2018-02-20,106.709
2018-02-21,107.380997
2018-02-22,107.555
2018-02-23,106.814003
2018-02-26,107.073997
2018-02-27,107.069
2018-02-28,107.426003
2018-03-01,106.639999
2018-03-02,106.163002
2018-03-05,105.556
