"Date","CNY","JPY"
"2013-01-21",6.2054,90.181
"2013-01-22",6.2207,89.599998
"2013-01-23",6.2226,88.528999
"2013-01-24",6.2216,88.580002
"2013-01-25",6.2193,90.557999
"2013-01-28",6.2195,91.179001
"2013-01-29",6.2235,90.459999
"2013-01-30",6.2258,90.790001
"2013-01-31",6.2195,91.021004
"2013-02-01",6.2178,91.707001
"2013-02-04",6.2304,92.769997
"2013-02-05",6.2304,92.153
"2013-02-06",6.2278,93.57
"2013-02-07",6.2291,93.434998
"2013-02-08",6.233,93.633003
"2013-02-11",6.253,92.535004
"2013-02-12",6.2328,94.191002
"2013-02-13",6.2325,93.305
"2013-02-14",6.2328,93.255997
"2013-02-15",6.2326,92.957001
"2013-02-18",6.2244,93.722
"2013-02-19",6.2428,93.650002
"2013-02-20",6.2435,93.708
"2013-02-21",6.2407,93.660004
"2013-02-22",6.239,93.150002
"2013-02-25",6.2223,94.220001
"2013-02-26",6.2329,92.397003
"2013-02-27",6.2285,92.110001
"2013-02-28",6.2262,92.303001
"2013-03-01",6.2224,92.582001
"2013-03-04",6.2204,93.564003
"2013-03-05",6.2225,93.401001
"2013-03-06",6.2222,93.289001
"2013-03-07",6.2187,93.927002
"2013-03-08",6.2194,94.928001
"2013-03-11",6.2724,96.169998
"2013-03-12",6.2217,96.619003
"2013-03-13",6.214,95.82
"2013-03-14",6.2132,96.019997
"2013-03-15",6.2139,95.961998
"2013-03-18",6.2875,94.889
"2013-03-19",6.2143,95.343002
"2013-03-20",6.2138,95.050003
"2013-03-21",6.2089,95.955002
"2013-03-22",6.2129,94.910004
"2013-03-25",6.1722,94.828003
"2013-03-26",6.2103,93.962997
"2013-03-27",6.2121,94.635002
"2013-03-28",6.2147,94.316002
"2013-03-29",6.2126,94.190002
"2013-04-01",6.2161,94.281998
"2013-04-02",6.1956,93.18
"2013-04-03",6.1987,93.362
"2013-04-04",6.2007,92.889
"2013-04-05",6.2028,96.436996
"2013-04-08",6.1674,98.750999
"2013-04-09",6.2025,99.279999
"2013-04-10",6.2041,98.949997
"2013-04-11",6.1944,99.666
"2013-04-12",6.1948,99.621002
"2013-04-15",6.1985,98.405998
"2013-04-16",6.186,96.800003
"2013-04-17",6.1821,97.610001
"2013-04-18",6.1722,98.028999
"2013-04-19",6.2114,98.203003
"2013-04-22",6.1912,99.796997
"2013-04-23",6.1843,99.160004
"2013-04-24",6.1794,99.677002
"2013-04-25",6.1804,99.419998
"2013-04-26",6.1721,99.342003
"2013-04-29",6.1578,97.842003
"2013-04-30",6.1652,97.863998
"2013-05-01",6.1652,97.268997
"2013-05-02",6.1641,97.132004
"2013-05-03",6.1552,97.945999
"2013-05-06",6.1532,99.099998
"2013-05-07",6.1666,99.344002
"2013-05-08",6.1535,98.776001
"2013-05-09",6.1255,98.877998
"2013-05-10",6.1303,100.764999
"2013-05-13",6.1317,101.922997
"2013-05-14",6.1366,101.667
"2013-05-15",6.1328,102.209999
"2013-05-16",6.1359,102.258003
"2013-05-17",6.139,102.135002
"2013-05-20",6.1313,102.700996
"2013-05-21",6.1289,102.166
"2013-05-22",6.1256,102.442001
"2013-05-23",6.1211,103.176003
"2013-05-24",6.124,102.410004
"2013-05-27",6.1216,101.060997
"2013-05-28",6.1112,101.105003
"2013-05-29",6.1115,102.445999
"2013-05-30",6.1167,100.916
"2013-05-31",6.1209,101.099998
"2013-06-03",6.1248,100.475998
"2013-06-04",6.1217,99.737999
"2013-06-05",6.1187,100.25
"2013-06-06",6.1178,98.952003
"2013-06-07",6.1262,97.327003
"2013-06-10",6.1262,98.237999
"2013-06-11",6.1262,98.848999
"2013-06-12",6.1262,96.101997
"2013-06-13",6.1235,95.929001
"2013-06-14",6.1244,95.494003
"2013-06-17",6.1208,94.241997
"2013-06-18",6.115,94.68
"2013-06-19",6.1185,95.516998
"2013-06-20",6.1169,96.589996
"2013-06-21",6.1182,97.140999
"2013-06-24",6.1234,98.422997
"2013-06-25",6.1351,97.530998
"2013-06-26",6.1353,98.147003
"2013-06-27",6.201302,97.769997
"2013-06-28",6.229775,98.475998
"2013-07-01",6.1276,99.379997
"2013-07-02",6.1227,99.656998
"2013-07-03",6.123,100.733002
"2013-07-04",6.1208,99.956001
"2013-07-05",6.1158,100.220001
"2013-07-08",6.1226,101.386002
"2013-07-09",6.1238,100.849998
"2013-07-10",6.1195,101.153
"2013-07-11",6.1241,98.551003
"2013-07-12",6.1252,99.040001
"2013-07-15",6.1275,99.196999
"2013-07-16",6.1276,99.945999
"2013-07-17",6.125,99.160004
"2013-07-18",6.1253,99.660004
"2013-07-19",6.1313,100.522003
"2013-07-22",6.1279,100.389
"2013-07-23",6.1309,99.323997
"2013-07-24",6.1274,99.497002
"2013-07-25",6.126,100.452003
"2013-07-26",6.1247,99.275002
"2013-07-29",6.1217,97.959999
"2013-07-30",6.1225,98.042999
"2013-07-31",6.1217,98.015999
"2013-08-01",6.1189,97.833
"2013-08-02",6.1205,99.419998
"2013-08-05",6.1195,98.934998
"2013-08-06",6.1147,98.232002
"2013-08-07",6.1117,97.307999
"2013-08-08",6.1092,96.57
"2013-08-09",6.1114,96.739998
"2013-08-12",6.1119,96.043999
"2013-08-13",6.1123,97.199997
"2013-08-14",6.1118,98.153
"2013-08-15",6.1096,97.852997
"2013-08-16",6.1025,97.055
"2013-08-19",6.105,97.667
"2013-08-20",6.1129,97.579002
"2013-08-21",6.1146,97.309998
"2013-08-22",6.1134,97.809998
"2013-08-23",6.1111,98.878998
"2013-08-26",6.111,98.705002
"2013-08-27",6.1112,98.258003
"2013-08-28",6.1117,96.891998
"2013-08-29",6.1104,97.727997
"2013-08-30",6.1105,98.292
"2013-09-02",6.1095,98.385002
"2013-09-03",6.1096,99.57
"2013-09-04",6.1106,99.554001
"2013-09-05",6.1101,99.727997
"2013-09-06",6.1099,100.115997
"2013-09-09",6.1105,99.976997
"2013-09-10",6.111,99.719002
"2013-09-11",6.11,100.285004
"2013-09-12",6.1085,99.830002
"2013-09-13",6.108,99.578003
"2013-09-16",6.1088,99.014999
"2013-09-17",6.1103,99.07
"2013-09-18",6.1115,99.127998
"2013-09-19",6.1112,98.209999
"2013-09-20",6.1112,99.389999
"2013-09-23",6.1112,99.277
"2013-09-24",6.111,98.739998
"2013-09-25",6.1109,98.745003
"2013-09-26",6.11,98.434998
"2013-09-27",6.1114,98.904999
"2013-09-30",6.1099,97.827003
"2013-10-01",6.1115,98.400002
"2013-10-02",6.1115,97.926003
"2013-10-03",6.1115,97.300003
"2013-10-04",6.1115,97.259003
"2013-10-07",6.1115,97.290001
"2013-10-09",6.1111,96.901001
"2013-10-10",6.1111,97.478996
"2013-10-11",6.1058,98.184998
"2013-10-14",6.1106,98.314003
"2013-10-15",6.0979,98.650002
"2013-10-16",6.0927,98.543999
"2013-10-17",6.0898,98.940002
"2013-10-18",6.0882,97.989998
"2013-10-21",6.0868,97.927002
"2013-10-22",6.0826,98.194
"2013-10-23",6.0827,98.133003
"2013-10-24",6.0735,97.419998
"2013-10-25",6.072,97.385002
"2013-10-28",6.074,97.57
"2013-10-29",6.0755,97.620003
"2013-10-30",6.0802,98.194
"2013-10-31",6.0838,98.507004
"2013-11-01",6.0845,98.320999
"2013-11-04",6.0895,98.692001
"2013-11-05",6.089,98.626999
"2013-11-06",6.0868,98.456001
"2013-11-07",6.0827,98.650002
"2013-11-08",6.0809,98.170998
"2013-11-11",6.0806,99.198997
"2013-11-12",6.0814,99.138
"2013-11-13",6.082,99.616997
"2013-11-14",6.0829,99.218002
"2013-11-15",6.0822,100.239998
"2013-11-18",6.0822,100.353996
"2013-11-19",6.0821,99.862999
"2013-11-20",6.083,100.181
"2013-11-21",6.0828,100.207001
"2013-11-22",6.0829,101.319
"2013-11-25",6.0837,101.290001
"2013-11-26",6.0826,101.349998
"2013-11-27",6.0827,101.234001
"2013-11-28",6.0824,102.209999
"2013-11-29",6.0824,102.292
"2013-12-02",6.0832,102.471001
"2013-12-03",6.083,102.932999
"2013-12-04",6.0824,102.350998
"2013-12-05",6.0816,102.403999
"2013-12-06",6.0813,101.741997
"2013-12-09",6.0718,103.130997
"2013-12-10",6.0623,103.265999
"2013-12-11",6.061,102.797997
"2013-12-12",6.0617,102.508003
"2013-12-13",6.0615,103.540001
"2013-12-16",6.0613,103.269997
"2013-12-17",6.0615,103.027
"2013-12-18",6.0611,102.624001
"2013-12-19",6.0618,104.212997
"2013-12-20",6.0613,104.276001
"2013-12-23",6.0614,104.029999
"2013-12-24",6.0602,104.176003
"2013-12-25",6.0615,104.300003
"2013-12-26",6.0615,104.524002
"2013-12-27",6.0615,104.878998
"2013-12-30",6.0587,105.32
"2013-12-31",6.0518,104.933998
"2014-01-01",6.044,105.300003
"2014-01-02",6.044,105.323997
"2014-01-03",6.0407,104.833
"2014-01-06",6.0415,104.912003
"2014-01-07",6.0427,104.209999
"2014-01-08",6.0412,104.711998
"2014-01-09",6.0413,104.844002
"2014-01-10",6.045,104.830002
"2014-01-13",6.0422,103.948997
"2014-01-14",6.0333,103.115997
"2014-01-15",6.0312,104.179001
"2014-01-16",6.036,104.570999
"2014-01-17",6.0458,104.294998
"2014-01-20",6.0403,104.237999
"2014-01-21",6.0428,104.224998
"2014-01-22",6.0406,104.223
"2014-01-23",6.0413,104.635002
"2014-01-24",6.0418,103.370003
"2014-01-27",6.0389,102.050003
"2014-01-28",6.0381,102.661003
"2014-01-29",6.0409,103.231003
"2014-01-30",6.0456,102.300003
"2014-01-31",6.051,102.758003
"2014-02-03",6.051,102.192001
"2014-02-04",6.051,101.141998
"2014-02-05",6.051,101.689003
"2014-02-06",6.051,101.466003
"2014-02-07",6.051,102.039001
"2014-02-10",6.0534,102.524002
"2014-02-11",6.0494,102.133003
"2014-02-12",6.0506,102.519997
"2014-02-13",6.0524,102.469002
"2014-02-14",6.0536,102.188004
"2014-02-17",6.0569,101.564003
"2014-02-18",6.0541,102.061996
"2014-02-19",6.0574,102.332001
"2014-02-20",6.0665,102.310997
"2014-02-21",6.0735,102.311996
"2014-02-24",6.0815,102.513
"2014-02-25",6.0885,102.482002
"2014-02-26",6.1146,102.150002
"2014-02-27",6.1148,102.299004
"2014-02-28",6.1184,102.110001
"2014-03-03",6.1351,101.305
"2014-03-04",6.1363,101.412003
"2014-03-05",6.1336,102.178001
"2014-03-06",6.128,102.366997
"2014-03-07",6.1086,103.031998
"2014-03-10",6.1161,103.190002
"2014-03-11",6.1286,103.236
"2014-03-12",6.1302,102.839996
"2014-03-13",6.1351,102.782997
"2014-03-14",6.1262,101.779999
"2014-03-17",6.1403,101.330002
"2014-03-18",6.1682,101.859001
"2014-03-19",6.1821,101.440002
"2014-03-20",6.194,102.468002
"2014-03-21",6.2176,102.406998
"2014-03-24",6.2151,102.240997
"2014-03-25",6.1859,102.207001
"2014-03-26",6.1917,102.285004
"2014-03-27",6.1994,101.903
"2014-03-28",6.2029,102.147003
"2014-03-31",6.2022,102.889
"2014-04-01",6.2072,103.213997
"2014-04-02",6.1969,103.633003
"2014-04-03",6.1957,103.866997
"2014-04-04",6.2007,103.896004
"2014-04-07",6.2023,103.32
"2014-04-08",6.2023,103.069
"2014-04-09",6.1869,101.955002
"2014-04-10",6.1906,102.107002
"2014-04-11",6.2026,101.379997
"2014-04-14",6.2014,101.442001
"2014-04-15",6.2091,101.903999
"2014-04-16",6.212,101.876999
"2014-04-17",6.2114,102.200996
"2014-04-18",6.2091,102.443001
"2014-04-21",6.2091,102.559998
"2014-04-22",6.2091,102.669998
"2014-04-23",6.2276,102.621002
"2014-04-24",6.2277,102.480003
"2014-04-25",6.2389,102.302002
"2014-04-28",6.2437,102.105003
"2014-04-29",6.243,102.515999
"2014-04-30",6.2481,102.564003
"2014-05-01",6.2494,102.220001
"2014-05-02",6.2494,102.265999
"2014-05-05",6.2494,102.199997
"2014-05-06",6.2356,102.139999
"2014-05-07",6.2158,101.693001
"2014-05-08",6.2244,101.872002
"2014-05-09",6.2181,101.593002
"2014-05-12",6.2177,101.900002
"2014-05-13",6.2276,102.184998
"2014-05-14",6.2191,102.232002
"2014-05-15",6.219,101.815002
"2014-05-16",6.2207,101.499001
"2014-05-19",6.2235,101.542
"2014-05-20",6.2275,101.5
"2014-05-21",6.2281,101.262001
"2014-05-22",6.2238,101.419998
"2014-05-23",6.2251,101.764999
"2014-05-26",6.2266,101.961998
"2014-05-27",6.2295,101.893997
"2014-05-28",6.2391,101.976997
"2014-05-29",6.244,101.730003
"2014-05-30",6.228,101.720001
"2014-06-02",6.2379,101.875999
"2014-06-03",6.2379,102.419998
"2014-06-04",6.2446,102.540001
"2014-06-05",6.2404,102.681
"2014-06-06",6.2468,102.422997
"2014-06-09",6.2405,102.480003
"2014-06-10",6.2303,102.480003
"2014-06-11",6.2145,102.314003
"2014-06-12",6.2181,102
"2014-06-13",6.2085,101.699997
"2014-06-16",6.1995,101.967003
"2014-06-17",6.217,101.870003
"2014-06-18",6.2168,102.174004
"2014-06-19",6.2214,101.889999
"2014-06-20",6.2192,101.93
"2014-06-23",6.2145,102.066002
"2014-06-24",6.2155,101.870003
"2014-06-25",6.2211,101.910004
"2014-06-26",6.2244,101.800003
"2014-06-27",6.214,101.637001
"2014-06-30",6.2085,101.443001
"2014-07-01",6.1938,101.290001
"2014-07-02",6.19,101.540001
"2014-07-03",6.2006,101.830002
"2014-07-04",6.202,102.18
"2014-07-07",6.1941,102.110001
"2014-07-08",6.1938,101.800003
"2014-07-09",6.1915,101.459999
"2014-07-10",6.1899,101.535004
"2014-07-11",6.1928,101.282997
"2014-07-14",6.1936,101.370003
"2014-07-15",6.1961,101.519997
"2014-07-16",6.198,101.660004
"2014-07-17",6.194,101.629997
"2014-07-18",6.1938,101.230003
"2014-07-21",6.198,101.339996
"2014-07-22",6.1993,101.400002
"2014-07-23",6.193,101.470001
"2014-07-24",6.1888,101.519997
"2014-07-25",6.1847,101.760002
"2014-07-28",6.1817,101.749001
"2014-07-29",6.1775,101.809998
"2014-07-30",6.1705,102.075996
"2014-07-31",6.1615,102.839996
"2014-08-01",6.164,102.773003
"2014-08-04",6.1698,102.563004
"2014-08-05",6.1685,102.542
"2014-08-06",6.1607,102.588997
"2014-08-07",6.153,102.112999
"2014-08-08",6.1521,102.128998
"2014-08-11",6.1462,102.154999
"2014-08-12",6.1435,102.205002
"2014-08-13",6.148,102.281998
"2014-08-14",6.1436,102.407997
"2014-08-15",6.1425,102.496002
"2014-08-18",6.1373,102.410004
"2014-08-19",6.133,102.610001
"2014-08-20",6.1313,102.910004
"2014-08-21",6.13,103.700996
"2014-08-22",6.1415,103.848999
"2014-08-25",6.1415,104.200996
"2014-08-26",6.1444,104.07
"2014-08-27",6.1426,104.089996
"2014-08-28",6.1333,103.877998
"2014-08-29",6.1328,103.695999
"2014-09-01",6.1334,104.167999
"2014-09-02",6.132,104.339996
"2014-09-03",6.1383,105.237
"2014-09-04",6.1311,104.871002
"2014-09-05",6.1286,105.582001
"2014-09-08",6.1305,105.18
"2014-09-09",6.1305,106.160004
"2014-09-10",6.1265,106.123001
"2014-09-11",6.1194,106.825996
"2014-09-12",6.12,107.105003
"2014-09-15",6.1247,107.330002
"2014-09-16",6.132,107.138
"2014-09-17",6.1361,107.150002
"2014-09-18",6.129,108.515999
"2014-09-19",6.1305,108.800003
"2014-09-22",6.1311,108.940002
"2014-09-23",6.1305,108.75
"2014-09-24",6.1278,108.542
"2014-09-25",6.1266,109.316002
"2014-09-26",6.126,108.610001
"2014-09-29",6.1171,109.411003
"2014-09-30",6.14,109.389999
"2014-10-01",6.1285,109.660004
"2014-10-02",6.1285,109.019997
"2014-10-03",6.1285,108.523003
"2014-10-06",6.129,109.802002
"2014-10-07",6.129,108.867996
"2014-10-08",6.129,108.071999
"2014-10-09",6.129,108.126999
"2014-10-10",6.1202,107.830002
"2014-10-13",6.1211,107.337997
"2014-10-14",6.1155,107.063004
"2014-10-15",6.1155,107.314003
"2014-10-16",6.1159,105.980003
"2014-10-17",6.1133,106.404999
"2014-10-20",6.114,107.143997
"2014-10-21",6.1136,106.910004
"2014-10-22",6.111,107.021004
"2014-10-23",6.1083,107.148003
"2014-10-24",6.1095,108.161003
"2014-10-27",6.1071,108.202003
"2014-10-28",6.1065,107.843002
"2014-10-29",6.1033,108.112
"2014-10-30",6.1012,108.846001
"2014-10-31",6.1045,109.212997
"2014-11-03",6.1027,112.841003
"2014-11-04",6.1083,113.648003
"2014-11-05",6.1053,113.480003
"2014-11-06",6.104,114.654999
"2014-11-07",6.102,115.176003
"2014-11-10",6.1128,114.532997
"2014-11-11",6.1095,114.752998
"2014-11-12",6.1145,115.721001
"2014-11-13",6.1162,115.57
"2014-11-14",6.1148,115.823997
"2014-11-17",6.1195,116.896004
"2014-11-18",6.1143,116.646004
"2014-11-19",6.1113,116.869003
"2014-11-20",6.1095,118.148003
"2014-11-21",6.1135,118.236
"2014-11-24",6.1149,117.744003
"2014-11-25",6.1317,118.454002
"2014-11-26",6.1265,117.801003
"2014-11-27",6.1291,117.629997
"2014-11-28",6.1291,117.839996
"2014-12-01",6.1332,118.863998
"2014-12-02",6.142,118.307999
"2014-12-03",6.1395,119.194
"2014-12-04",6.1402,119.861
"2014-12-05",6.1446,119.811996
"2014-12-08",6.1402,121.560997
"2014-12-09",6.163,120.650002
"2014-12-10",6.1778,119.342003
"2014-12-11",6.1666,117.709
"2014-12-12",6.1786,119.007004
"2014-12-15",6.1769,118.165001
"2014-12-16",6.1805,117.740997
"2014-12-17",6.1795,116.612999
"2014-12-18",6.187,118.795998
"2014-12-19",6.2045,118.938004
"2014-12-22",6.2099,119.497002
"2014-12-23",6.2116,120.150002
"2014-12-24",6.2159,120.690002
"2014-12-25",6.2053,120.459
"2014-12-26",6.2053,120.370003
"2014-12-29",6.2053,120.424004
"2014-12-30",6.2125,120.632004
"2014-12-31",6.192,119.458
"2015-01-01",6.1961,119.672997
"2015-01-02",6.1961,119.870003
"2015-01-05",6.1961,120.433998
"2015-01-06",6.2084,119.425003
"2015-01-07",6.202,118.672997
"2015-01-08",6.204,119.289001
"2015-01-09",6.2035,119.792
"2015-01-12",6.2003,118.211998
"2015-01-13",6.1934,118.328003
"2015-01-14",6.1876,117.794998
"2015-01-15",6.184,117.389999
"2015-01-16",6.1775,116.129997
"2015-01-19",6.197,117.559998
"2015-01-20",6.208,117.711998
"2015-01-21",6.2049,118.649002
"2015-01-22",6.2017,117.860001
"2015-01-23",6.199,118.750999
"2015-01-26",6.2179,117.361
"2015-01-27",6.2458,118.519997
"2015-01-28",6.2351,117.775002
"2015-01-29",6.2365,117.592003
"2015-01-30",6.2366,118.248001
"2015-02-02",6.241,117.183998
"2015-02-03",6.2495,117.574997
"2015-02-04",6.2457,117.646004
"2015-02-05",6.2377,117.288002
"2015-02-06",6.2421,117.535004
"2015-02-09",6.2334,118.970001
"2015-02-10",6.2388,118.563004
"2015-02-11",6.2318,119.358002
"2015-02-12",6.2323,120.169998
"2015-02-13",6.2345,118.916
"2015-02-16",6.2303,118.57
"2015-02-17",6.2386,118.491997
"2015-02-18",6.2441,119.208
"2015-02-19",6.2441,118.689003
"2015-02-20",6.2441,118.987999
"2015-02-23",6.2441,119.075996
"2015-02-24",6.2451,118.903
"2015-02-25",6.2451,118.891998
"2015-02-26",6.2495,118.821999
"2015-02-27",6.2495,119.376999
"2015-03-02",6.2586,119.825996
"2015-03-03",6.2637,120.204002
"2015-03-04",6.2637,119.637001
"2015-03-05",6.2606,119.651001
"2015-03-06",6.2574,120.044998
"2015-03-09",6.2538,120.738998
"2015-03-10",6.255,121.407997
"2015-03-11",6.252,121.038002
"2015-03-12",6.252,121.411003
"2015-03-13",6.252,121.318001
"2015-03-16",6.2487,121.343002
"2015-03-17",6.2518,121.366997
"2015-03-18",6.2395,121.279999
"2015-03-19",6.2187,120.064003
"2015-03-20",6.186,120.762001
"2015-03-23",6.196,120.027
"2015-03-24",6.205,119.75
"2015-03-25",6.1953,119.791
"2015-03-26",6.201,119.517998
"2015-03-27",6.2014,119.182999
"2015-03-30",6.2052,119.25
"2015-03-31",6.1965,120.013
"2015-04-01",6.1875,120.022003
"2015-04-02",6.1871,119.573997
"2015-04-03",6.187,119.696999
"2015-04-06",6.187,118.822998
"2015-04-07",6.187,119.476997
"2015-04-08",6.1882,120.290001
"2015-04-09",6.1914,120.094002
"2015-04-10",6.1947,120.550003
"2015-04-13",6.1991,120.209
"2015-04-14",6.2047,120.058998
"2015-04-15",6.2021,119.457001
"2015-04-16",6.1937,119.142998
"2015-04-17",6.1869,119.043999
"2015-04-20",6.1866,118.818001
"2015-04-21",6.1919,119.195
"2015-04-22",6.1919,119.633003
"2015-04-23",6.1857,119.949997
"2015-04-24",6.1887,119.570999
"2015-04-27",6.1848,118.927002
"2015-04-28",6.209,119.125999
"2015-04-29",6.1965,118.822998
"2015-04-30",6.1902,118.970001
"2015-05-01",6.191,119.452003
"2015-05-04",6.191,120.136002
"2015-05-05",6.1984,120.099998
"2015-05-06",6.1952,119.921997
"2015-05-07",6.189,119.397003
"2015-05-08",6.198,119.709
"2015-05-11",6.198,119.779999
"2015-05-12",6.1992,120.130997
"2015-05-13",6.1989,119.834999
"2015-05-14",6.1946,119.160004
"2015-05-15",6.1916,119.191002
"2015-05-18",6.1961,119.330002
"2015-05-19",6.1943,119.900002
"2015-05-20",6.1967,120.652
"2015-05-21",6.1937,121.211998
"2015-05-22",6.1868,121.039001
"2015-05-25",6.1874,121.570999
"2015-05-26",6.192,121.599998
"2015-05-27",6.1939,122.986
"2015-05-28",6.1913,123.739998
"2015-05-29",6.1912,123.82
"2015-06-01",6.1883,124.193001
"2015-06-02",6.1895,124.847
"2015-06-03",6.1882,124.036003
"2015-06-04",6.1878,124.304001
"2015-06-05",6.1911,124.379997
"2015-06-08",6.1934,125.628998
"2015-06-09",6.1956,124.563004
"2015-06-10",6.1957,124.338997
"2015-06-11",6.1958,122.865997
"2015-06-12",6.1966,123.581001
"2015-06-15",6.1983,123.290001
"2015-06-16",6.199,123.419998
"2015-06-17",6.1986,123.439003
"2015-06-18",6.1996,123.529999
"2015-06-19",6.1979,123.001999
"2015-06-22",6.1995,122.750999
"2015-06-23",6.1995,123.378998
"2015-06-24",6.1968,123.860001
"2015-06-25",6.1971,123.850998
"2015-06-26",6.1994,123.598
"2015-06-29",6.199,122.612
"2015-06-30",6.1988,122.669998
"2015-07-01",6.191,122.386002
"2015-07-02",6.1915,123.32
"2015-07-03",6.1947,123.058998
"2015-07-06",6.1957,122.406998
"2015-07-07",6.1992,122.611
"2015-07-08",6.2,122.489998
"2015-07-09",6.199,120.862
"2015-07-10",6.1988,121.699997
"2015-07-13",6.1993,122.496002
"2015-07-14",6.1984,123.57
"2015-07-15",6.1989,123.32
"2015-07-16",6.1992,123.870003
"2015-07-17",6.1995,124.149002
"2015-07-20",6.1995,124.141998
"2015-07-21",6.1998,124.293999
"2015-07-22",6.1996,123.860001
"2015-07-23",6.1994,124.068001
"2015-07-24",6.1995,123.875999
"2015-07-27",6.1996,123.763
"2015-07-28",6.1995,123.239998
"2015-07-29",6.1994,123.575996
"2015-07-30",6.199,123.940002
"2015-07-31",6.1997,124.070999
"2015-08-03",6.1998,124.040001
"2015-08-04",6.1997,123.945
"2015-08-05",6.1996,124.274002
"2015-08-06",6.1997,124.730003
"2015-08-07",6.1997,124.734001
"2015-08-10",6.1997,124.300003
"2015-08-11",6.1997,124.612999
"2015-08-12",6.3149,125.07
"2015-08-13",6.377,124.254997
"2015-08-14",6.3889,124.362999
"2015-08-17",6.3818,124.349998
"2015-08-18",6.3847,124.438004
"2015-08-19",6.3838,124.371002
"2015-08-20",6.3858,123.897003
"2015-08-21",6.379,123.419998
"2015-08-24",6.3789,121.732002
"2015-08-25",6.3944,118.884003
"2015-08-26",6.4029,118.540001
"2015-08-27",6.401,120.057999
"2015-08-28",6.3953,121.002998
"2015-08-31",6.3785,121.289001
"2015-09-01",6.3664,121.088997
"2015-09-02",6.3545,119.714996
"2015-09-03",6.3459,120.580002
"2015-09-04",6.3459,120.056
"2015-09-07",6.3459,119.164001
"2015-09-08",6.3559,119.403
"2015-09-09",6.3572,120.088997
"2015-09-10",6.3678,120.278
"2015-09-11",6.3672,120.619003
"2015-09-14",6.365,120.795998
"2015-09-15",6.3579,120.360001
"2015-09-16",6.36,120.433998
"2015-09-17",6.3609,120.523003
"2015-09-18",6.356,120.045998
"2015-09-21",6.3543,120.000999
"2015-09-22",6.3591,120.498001
"2015-09-23",6.366,120.080002
"2015-09-24",6.3737,120.199997
"2015-09-25",6.3733,120.239998
"2015-09-28",6.3641,120.367996
"2015-09-29",6.3588,119.839996
"2015-09-30",6.3536,119.860001
"2015-10-01",6.3471,119.859001
"2015-10-02",6.3461,119.809998
"2015-10-05",6.3461,119.995003
"2015-10-06",6.3461,120.460999
"2015-10-07",6.3461,120.239998
"2015-10-08",6.3461,119.915001
"2015-10-09",6.3435,119.929001
"2015-10-12",6.3353,120.179001
"2015-10-13",6.313,120.011002
"2015-10-14",6.3323,119.720001
"2015-10-15",6.3377,118.830002
"2015-10-16",6.3362,119.050003
"2015-10-19",6.3426,119.269997
"2015-10-20",6.3501,119.502998
"2015-10-21",6.3384,119.779999
"2015-10-22",6.3393,119.842003
"2015-10-23",6.348,120.860001
"2015-10-26",6.3391,121.295998
"2015-10-27",6.3432,120.948997
"2015-10-28",6.3432,120.476997
"2015-10-29",6.3493,120.860001
"2015-10-30",6.3467,121
"2015-11-02",6.3081,120.495003
"2015-11-03",6.3274,120.788002
"2015-11-04",6.3261,121.095001
"2015-11-05",6.3259,121.489998
"2015-11-06",6.3362,121.669998
"2015-11-09",6.3431,123.199997
"2015-11-10",6.3522,123.077003
"2015-11-11",6.3518,123.084
"2015-11-12",6.3575,122.757004
"2015-11-13",6.3593,122.559998
"2015-11-16",6.3638,122.363998
"2015-11-17",6.3612,123.265999
"2015-11-18",6.3686,123.445
"2015-11-19",6.3749,123.525002
"2015-11-20",6.373,122.912003
"2015-11-23",6.375,122.922997
"2015-11-24",6.3793,122.915001
"2015-11-25",6.3798,122.504997
"2015-11-26",6.3792,122.68
"2015-11-27",6.3796,122.634003
"2015-11-30",6.385,122.830002
"2015-12-01",6.3882,123.209999
"2015-12-02",6.3888,122.915001
"2015-12-03",6.3888,123.225998
"2015-12-04",6.3875,122.653
"2015-12-07",6.3911,123.190002
"2015-12-08",6.3982,123.279999
"2015-12-09",6.4072,122.912003
"2015-12-10",6.418,121.699997
"2015-12-11",6.4278,121.709999
"2015-12-14",6.4453,120.892998
"2015-12-15",6.449,121.089996
"2015-12-16",6.451,121.675003
"2015-12-17",6.4633,122.462997
"2015-12-18",6.4737,122.449997
"2015-12-21",6.4715,121.300003
"2015-12-22",6.4708,121.206001
"2015-12-23",6.4688,121.029999
"2015-12-24",6.4678,120.934998
"2015-12-25",6.4673,120.169998
"2015-12-28",6.4673,120.231003
"2015-12-29",6.4787,120.349998
"2015-12-30",6.4748,120.528999
"2015-12-31",6.4812,120.449997
"2016-01-01",6.4837,120.288002
"2016-01-04",6.4837,120.310997
"2016-01-05",6.5254,119.467003
"2016-01-06",6.5125,119.101997
"2016-01-07",6.5467,118.610001
"2016-01-08",6.5829,117.540001
"2016-01-11",6.5865,117.080002
"2016-01-12",6.5595,117.650002
"2016-01-13",6.5625,117.830002
"2016-01-14",6.5654,117.425003
"2016-01-15",6.5802,118.203003
"2016-01-18",6.5749,116.989998
"2016-01-19",6.5689,117.384003
"2016-01-20",6.5686,117.565002
"2016-01-21",6.5684,117.134003
"2016-01-22",6.57,117.924004
"2016-01-25",6.5691,118.571999
"2016-01-26",6.5694,118.227997
"2016-01-27",6.5725,118.379997
"2016-01-28",6.5678,118.467003
"2016-01-29",6.5652,118.93
